,x1,y1,z1,x2,y2,z2,x,y,z,l,x1_gp3,y1_gp3,x2_gp3,y2_gp3,x1_gp4,y1_gp4,x2_gp4,y2_gp4,frame,seen_gp3,seen_gp4,particle
0,-5.43880596981444,-3.26251188392201,0.348685131918513,-4.68306326747546,-2.99571709083673,-0.08850496469540022,-5.06093461864495,-3.12911448737937,0.13009008361155602,0.9129412217297039,14.132551796896301,79.9670152221395,21.6245163322168,77.03517145657841,16.8238470813325,48.8230942773704,23.403167160222903,45.025690026989196,500,1,1,0
1,-4.2464902053165,2.2833219653898102,2.75980062625932,-4.12786032240929,2.89425599383816,3.4889642442057403,-4.18717526386289,2.5887889796139802,3.1243824352325302,0.9586412352759631,21.3028442252805,26.717089139707298,21.135104252078204,19.7120379815324,21.3578301638531,73.3580813278642,21.8172740708838,81.37395525307652,500,1,1,1
2,-3.6188686662546,4.441388603983699,1.4607403275397803,-3.3934016205957898,3.72062809939545,0.8810393779397279,-3.5061351434252006,4.0810083516895705,1.17088985273975,0.952042165358037,29.602166549728505,6.8453639076067905,32.214802281119,14.506777335321202,25.593102514158502,60.9443885318751,29.114069374845002,54.515113190718004,500,1,1,2
3,-3.0906240448942106,3.75347992842201,-1.73478516083104,-2.3699472386672205,3.8201263118429605,-2.3124392296163503,-2.73028564178072,3.7868031201324897,-2.0236121952237,0.9260135110465919,38.24802971138401,17.122158333535502,44.7640974772734,17.1301922916008,32.321262861357106,26.7760851727054,40.2120997640105,20.6507315472053,500,1,1,3
4,-1.8998731968748601,2.9398027551364003,2.97115677075805,-1.47590509860101,3.6773230712357297,3.39126110342675,-1.6878891477379303,3.3085629131860603,3.1812089370924,0.9487743753602449,45.2558740219454,19.901718275445102,49.15490921675811,11.7536043816517,45.029400730358596,76.26180557164251,49.25816240595611,81.3784412121575,500,1,1,4
5,-1.00833510261575,-1.04331743327015,3.8491010486439294,-0.7016474977452081,-0.6739118600661581,3.02755567982459,-0.8549913001804781,-0.8586146466681541,3.43832836423426,0.951553759660428,54.2177065625702,61.2127754270286,57.469661773756904,56.9857201117656,54.954384920322404,81.51704286225322,58.028251127678004,74.1915339285394,500,1,1,5
6,-1.07614569652664,3.34023794766932,0.17972820649324,-0.9765462348117382,2.8899088737107395,1.0199540366318,-1.02634596566919,3.11507341069003,0.59984112156252,0.9584861883503222,54.8578171263369,18.932942841336104,55.5108440735724,22.3551460710453,53.9700533707198,47.359546604003505,54.9862290981793,56.093837263139804,500,1,1,6
7,-0.766977384541646,2.36980811238906,0.21340993247158002,-0.28136792682851297,1.6065605244167,0.029589636164479308,-0.524172655685079,1.9881843184028805,0.12149978431802999,0.9231215127492721,57.79052710552011,27.89241456819,62.18095931512461,35.050786178224705,57.3197359826734,47.7958485015178,62.41334051228161,46.0499658717998,500,1,1,7
8,-0.637997595104381,-3.23648351747025,2.96351622029497,-0.437100647072965,-2.4183612447775005,2.5457668976150303,-0.537549121088673,-2.82742238112388,2.754641558955,0.94031810224191,58.2718866573125,83.19206690561991,60.22756576174831,74.39015338365202,58.759823619689406,71.9963726934713,60.657778778656706,68.7787717533823,500,1,1,8
9,-0.221145742169715,-0.6028174520477751,-1.8809144618228701,0.593000906511055,-0.6121724821398811,-2.3127620403084803,0.18592758217067,-0.6074949670938281,-2.09683825106568,0.92163692047901,63.156442023061906,54.87275451580671,70.1418187583434,54.8729177454915,62.9911149805021,28.4291594487645,70.7109514089812,24.486908517330303,500,1,1,9
10,0.260441824317132,-0.8940334254670002,2.9877750880587004,1.0315581317097,-0.947145744403748,2.4804579943024803,0.645999978013419,-0.9205895849353741,2.73411654118059,0.924560388274799,67.3803017851818,59.2600315227765,75.34267273391342,59.58663835954641,67.0688669718142,73.7476364859326,74.20877175978391,69.07210643244592,500,1,1,10
11,0.11203724065274599,0.782488116760413,-2.3247658841951,0.137933517445472,1.49466148939072,-2.90525457852404,0.124985379049109,1.1385748030755698,-2.61501023135957,0.919145610923027,66.0804913830345,43.0141558570216,66.0805939200951,37.164259797489606,66.3401747576752,23.318909093303603,66.9231333935262,17.0288366145072,500,1,1,11
12,0.26510900142060095,-0.115239822067819,3.16322301243112,1.02507308649595,-0.40818873359603797,2.65048622510279,0.645091043958277,-0.26171427783192897,2.9068546187669604,0.962425835298367,67.7048645612321,51.29877829066871,75.0163087122586,54.2236392608267,67.068956582213,75.9430396500067,74.5021392109242,70.97251791047901,500,1,1,12
13,0.5234275735617,3.38524411855037,0.28876710120420096,0.6204908422823731,3.06556507133768,1.1829819698627302,0.571959207922037,3.22540459494402,0.735874535533466,0.9545869277816131,69.8221940778925,18.4471166448961,70.7973603478243,20.5653456955769,70.8503075740063,48.6683411491506,71.7254198645598,57.9834776526145,500,1,1,13
14,1.2503240197940801,0.584079309203908,-2.14082739357854,1.6923389745940502,1.43748771051296,-2.12967080226574,1.47133149719407,1.01078350985843,-2.13524909792214,0.9611490983304322,75.8055831990129,44.7127141884489,79.6021668897145,37.4281680488152,77.4144748523532,25.357601629614102,82.22887087152911,24.9123299876376,500,1,1,14
15,1.65301454501489,-0.8394137023837381,-1.3185160350712701,2.58419580334083,-0.6779141035616251,-1.49249235029717,2.11860517417786,-0.758663902972682,-1.40550419268422,0.9609622336682991,79.40598757424631,57.1498905067191,87.86515000826421,55.6901389226849,80.61155214066541,33.9626370358027,89.2254486412715,32.346804161481,500,1,1,15
16,1.74449383722189,1.0957865549922199,-0.42637958107666896,2.59837620304369,0.9845290627810741,-0.8421348162236652,2.17143502013279,1.0401578088866499,-0.634257198650167,0.9562142750381212,80.8696670803337,39.92388430773511,88.19107910573751,41.0587083032525,82.35481663530831,41.827603715257204,90.8255533109661,37.8871586541446,500,1,1,16
17,1.53722756208144,3.70833980836729,4.326947414768971,2.3462160807365104,3.56245244863623,3.8685015638841707,1.9417218214089802,3.63539612850176,4.097724489326571,0.941232247236836,81.3823184947762,10.122709060618,89.6863700609593,12.3974756848209,81.3838027438364,91.6201041679607,90.00118575894271,86.65314464254202,500,1,1,17
18,2.14292960325433,3.7248864197587,-1.55454775401615,2.8093769944401106,3.1847154721297497,-1.9189593319156,2.4761532988472204,3.45480094594423,-1.7367535429658802,0.9320582471003951,83.9802011028901,17.295641432942798,89.34826199524092,22.341502363827402,88.35400689177162,29.2831641481739,95.08727712664951,25.9103520120928,500,1,1,18
19,2.6006306826174304,1.46403648016565,-1.87165445928719,3.48577505760669,1.4801751949932198,-2.12030253376409,3.04320287011206,1.4721058375794303,-1.9959784965256397,0.9195471100669579,87.80526193585881,37.11980945077121,94.9529421710046,37.114628554650004,91.1345683586012,27.5254420850322,100.2113645488,25.1700890555528,500,1,1,19
20,2.63811994428849,1.2826549014169601,-1.61885369949742,3.05475919856375,0.463599904210743,-1.5493838025639302,2.84643957142612,0.8731274028138509,-1.5841187510306802,0.921555979434494,87.9562829781234,38.6381497434043,91.60212173740831,45.772139388636504,91.56817670696,30.1533853410742,94.9305930938254,31.3154937044214,500,1,1,20
