,x1,y1,z1,x2,y2,z2,x,y,z,l,x1_gp3,y1_gp3,x2_gp3,y2_gp3,x1_gp4,y1_gp4,x2_gp4,y2_gp4,frame,seen_gp3,seen_gp4,particle
0,-48.46827215470061,15.8004915528849,-34.4163158462231,-43.9412661572791,18.595755785822305,-26.907684363171704,-46.20476915598989,17.1981236693536,-30.6620001046974,9.2025448752451,250.62691227158805,364.915514085188,278.339611469053,338.887897576517,168.99564288238903,110.46741229689502,210.69451480415503,183.020170455204,500,1,1,0
1,-39.8895486079196,-26.024054804216004,12.4211867897111,-31.881220333037,-25.363377876598303,16.9375569146596,-35.8853844704783,-25.6937163404071,14.6793718521854,9.217777110914392,263.54677982273404,747.5026788536189,333.66083483360103,745.7917118394162,289.654448659165,568.515386827331,361.372353403388,609.307678553384,500,1,1,1
2,-41.8877654605904,14.1563153308845,-11.5931165838057,-34.758673076588195,8.57251126448423,-9.499862646888722,-38.3232192685893,11.3644132976844,-10.546489615347202,9.2943282767505,279.997596065479,371.44861517057,338.736276510933,420.303799771751,232.52755249060905,339.253110004882,310.166314020406,362.687963462393,500,1,1,2
3,-39.4674076097397,10.867868746175,-26.950541786442905,-36.92335010302981,18.189142408168504,-22.083907272485,-38.1953788563847,14.5285055771717,-24.5172245294639,9.15190734894602,317.532146953138,404.022965406861,333.788363200143,340.566638824767,263.173542245017,190.258916085514,280.726890531453,232.633116765235,500,1,1,3
4,-32.7174482699448,-10.9449300965714,-8.400806740131639,-24.288003992512905,-13.8071426598773,-10.948129309156103,-28.5027261312289,-12.376036378224304,-9.67446802464385,9.259408396573551,358.272523155876,594.349747040077,433.1815771102711,618.696550944208,343.87955519546006,380.2407991917181,425.804566547252,358.454438759388,500,1,1,4
5,-25.5699164257625,-14.935269004335304,34.26713844728751,-26.2628394054841,-22.639731201963503,40.148963312261294,-25.916377915623308,-18.7875001031494,37.2080508797744,9.71775404878785,379.402333346565,656.168634457938,363.00477302484296,742.4959028944531,409.342002861525,771.4744360216879,407.80969751980905,818.294541876544,500,1,1,5
6,-10.0958134257447,31.210941993873604,-28.070827553657697,-6.691416326055871,38.98308503011111,-29.5378914956687,-8.3936148759003,35.0970135119924,-28.804359524663205,8.61094673064788,566.500621457782,234.960022717649,595.747313057688,171.425241826568,549.606714225935,162.88094281334804,584.606561560663,139.49069552551498,500,1,1,6
7,-8.143176073440419,-19.744917490823305,-17.662885663863896,-2.4158933388356,-23.494792407976306,-11.2165736637011,-5.27953470613801,-21.6198549493998,-14.4397296637825,9.40309884133086,581.168476559568,667.405550015726,628.2984575017949,704.818731302908,574.571713441674,301.76082637873003,627.027632478751,361.545290406689,500,1,1,7
8,-4.887758425627611,-2.02660696596949,7.83627479797561,2.12835912347303,-2.2694425050971,2.06732551575038,-1.37969965107729,-2.1480247355332898,4.951800156862991,9.08656427824886,602.324376783399,517.86216675352,667.302276890106,519.4853811557621,602.2977743548661,533.248423189629,670.681840403968,479.409192637354,500,1,1,8
9,-4.24411294335315,-24.310015924825304,37.79331316274821,-2.47129705396237,-28.4811703364503,30.0049398900506,-3.35770499865776,-26.39559313063781,33.8991265263994,9.011113335108211,600.6443339719472,758.562270115935,621.7771967746141,792.7763396846201,606.491542789421,797.5329965377762,622.585061664745,725.786106924773,500,1,1,9
10,3.01519281863074,41.53553607072651,24.321792542699,6.74134309375651,33.642962729797894,26.621638028689105,4.87826795619362,37.58924940026221,25.471715285694103,9.02586278835363,677.093090967943,83.3546302938181,714.4980985704581,160.012065152138,685.262285192113,716.9998656731759,723.1735865907651,736.033330965239,500,1,1,10
11,3.08485098231031,-28.9662154293821,-2.36538111880125,10.3371809444226,-31.775974893465,2.36472545367354,6.7110159633664415,-30.371095161423504,-0.0003278325638547,9.10301852751733,677.072784137921,761.8125669752409,745.397611285448,792.8009678206301,675.045622405956,441.590366142683,737.6037881450792,483.77608838393513,500,1,1,11
12,4.989110548184889,2.27478732298187,-34.1436574169928,12.1385986879743,-4.25486497960076,-35.244365011657294,8.56385461807957,-0.990038828309448,-34.694011214325,9.7449010801836,696.5418822037441,477.250955262826,751.7865409893611,530.863102907137,698.412273584029,133.666867603373,767.00485420409,130.684091360407,500,1,1,12
13,5.908040514790741,33.747937116684604,5.37866241076872,14.8866992679501,36.039556329117495,5.41684177513768,10.3973698913704,34.893746722901,5.397752092953201,9.266568366139692,706.355393306602,182.838537813313,789.348945300636,161.59394537626804,714.325526275331,512.8710868576932,811.8860598266589,514.356554762363,500,1,1,13
14,8.611474142655231,35.2579971243818,10.3135101811963,17.371002837510503,37.7174835590839,12.7834675124278,12.9912384900829,36.487740341732895,11.548488846812004,9.42757156942237,732.393038817188,163.264523512753,815.4173971114601,137.10982680882802,743.450506649787,565.281779081166,839.6638986794021,593.052551461261,500,1,1,14
15,9.98714669854456,-12.418426350752403,-11.5410976481588,15.4910634468397,-19.7596899274094,-13.850161840181102,12.739105072692098,-16.089058139080905,-12.695629744169905,9.46144956742856,738.802433635426,607.240655302379,785.9804446997191,670.689540125826,741.999908570182,355.70572884244905,790.0826463757481,338.184954848801,500,1,1,15
16,14.2908054615027,-9.59331615367518,17.987060504305898,19.140152070339106,-4.961520160030791,11.5503971739926,16.715478765920903,-7.27741815685299,14.7687288391492,9.295177862051553,787.5648488996201,594.25345131019,834.7105323135211,547.1316108237149,781.3748349741161,627.983526368308,827.9660440919549,569.716553337542,500,1,1,16
17,16.7521609286421,18.0847178534482,3.3250973067739698,15.833481135704698,19.961198795476697,12.3075439188988,16.2928210321734,19.022958324462504,7.81632061283641,9.22222860416186,805.480328459587,330.94714773697604,800.6162381505612,308.174570951976,820.624643146007,492.522001371653,811.9383521610009,582.8164583943121,500,1,1,17
