,x1,y1,z1,x2,y2,z2,x,y,z,l,x1_gp3,y1_gp3,x2_gp3,y2_gp3,x1_gp4,y1_gp4,x2_gp4,y2_gp4,frame,seen_gp3,seen_gp4,particle
0,-54.185358091643806,8.98129298166206,28.9377542507494,-49.1436184174468,4.171924215257389,35.1463229041233,-51.6644882545453,6.57660859845972,32.0420385774364,9.332496536152473,90.81876155364708,407.1954881847381,129.93145777845402,456.0544473999311,113.629089049317,736.100840995701,168.805663113486,793.1296979999651,500,1,1,0
1,-50.446922947987005,6.0088705704480105,25.0891347612286,-45.4685671746918,7.109390848636741,17.4946461832076,-47.9577450613394,6.55913070954238,21.291890472218103,9.147208746382493,136.452078827307,438.14163835353406,198.44304151343803,428.3849505945511,155.34606354913103,696.986327693519,204.747231653425,624.071724620567,500,1,1,1
2,-42.678573202978605,-14.3628572640925,11.8901657746106,-38.1385403181647,-18.0663996748692,4.97980949175248,-40.408556760571614,-16.2146284694809,8.43498763318156,9.05986473075904,235.924283699004,635.139305845388,289.7286477378909,666.0301567426402,254.500694266018,565.623590672708,299.95967154253503,502.810378920811,500,1,1,2
3,-34.14509914974181,11.239716739547603,-31.9113149626424,-25.6819170828479,13.521430511731902,-35.2975479056559,-29.9135081162949,12.380573625639698,-33.6044314341492,9.39671442472946,369.6935853307221,402.425850640079,439.711759867364,384.5764730956751,314.29567647405906,142.056982260504,399.03389060643696,107.02864472894,500,1,1,3
4,-26.200718668526505,27.781351778331302,8.982606047322893,-18.155014614567,22.322850874033403,8.55845134572564,-22.177866641546697,25.052101326182303,8.77052869652426,9.731828864967133,398.8552591715911,234.79891262572104,473.81372255358303,286.99075259163,379.0256281260912,546.527872850836,466.746947372333,542.0682853608841,500,1,1,4
5,-24.9666264318877,41.6606855081054,12.942948884604304,-15.600889507741302,42.91237492048501,12.5427788894399,-20.283757969814506,42.28653021429521,12.7428638870221,9.4574780223066,408.462702693436,97.8784669446052,498.034206545305,86.54744456968072,380.430287533208,591.759388316045,482.75333806783897,588.694606002143,500,1,1,5
6,-11.9115888398022,4.6691322780876,-15.473339504462302,-4.212843433957189,0.376788513903328,-18.8491220858662,-8.06221613687972,2.52296039599547,-17.1612307951643,9.438792499618929,547.077755360984,456.128287552332,612.072360639856,493.495096005274,535.2269261409381,309.011973200873,612.431085261161,279.904701605828,500,1,1,6
7,-4.0994975924826,-24.653113886299703,19.243173184297504,-3.78971413334521,-16.9666949697976,17.959928927096904,-3.944605862913901,-20.8099044280487,18.6015510556972,7.7989561721524305,603.902282306977,742.272300983215,607.175815360997,665.770760174522,610.986071174524,632.3111675501551,613.903593664729,623.5589196357631,500,1,1,7
8,-4.30949041392687,1.72373266833873,-7.7620591575719295,-2.1857314253911992,8.930206165753983,-12.9335872819075,-3.2476109196590404,5.3269694170463495,-10.3478232197397,9.120762887562,610.447851618741,482.124191789915,631.5640505046752,418.76826982058,609.5706647467521,384.835511793292,629.92947551457,332.41152795766203,500,1,1,8
9,1.86489550850959,19.4125177596138,20.1324898102906,6.955040798260481,15.1401626923816,27.068442729916704,4.40996815338504,17.2763402259977,23.6004662701037,9.60572952953333,665.683280780843,308.227770625041,717.680804149452,347.250002643542,669.2292654511912,660.01778027557,718.793362326321,727.2526347250941,500,1,1,9
10,9.646977742275189,2.82991494753772,14.336486025909805,11.1993501237629,7.689266605047571,6.22437971770883,10.423163933019,5.25959077629265,10.2804328718093,9.5827672046076,742.033864602418,472.3762533436041,755.039722972446,426.882682290853,742.0130090238671,597.330898622788,759.445636722811,520.1581159705829,500,1,1,10
11,14.8846946750884,33.3407805620407,-19.348433386090505,16.2371877600167,37.1617316678335,-28.083550766593703,15.5609412175526,35.2512561149371,-23.7159920763421,9.62970303533844,776.2897935206149,210.50222212274105,782.8182112792681,186.052414194418,814.98261471638,254.97925602530103,834.128740524272,159.876230325178,500,1,1,11
12,18.3349570527474,1.287991462342919,0.399515390166236,27.1666275803368,-2.02735170940859,1.52372239243881,22.7507923165421,-0.369680123532837,0.961618891302525,9.50019715786624,818.4360889980081,486.997198662753,901.4332684630612,517.887673481748,826.4530033877832,464.8630792642021,908.2077630271972,476.519893816988,500,1,1,12
